tag,fecha_desde,fecha_hasta,nombre,artista,oyentes,url
jazz,1776600000,1777204800,Feeling Good,Nina Simone,N/A,https://www.last.fm/music/Nina+Simone/_/Feeling+Good
jazz,1776600000,1777204800,Tears Dry on Their Own,Amy Winehouse,N/A,https://www.last.fm/music/Amy+Winehouse/_/Tears+Dry+on+Their+Own
jazz,1776600000,1777204800,Tank!,The Seatbelts,N/A,https://www.last.fm/music/The+Seatbelts/_/Tank%21
jazz,1776600000,1777204800,Sway,Michael Bublé,N/A,https://www.last.fm/music/Michael+Bubl%C3%A9/_/Sway
jazz,1776600000,1777204800,It Had to Be You,Frank Sinatra,N/A,https://www.last.fm/music/Frank+Sinatra/_/It+Had+to+Be+You
jazz,1776600000,1777204800,Solitude,Billie Holiday,N/A,https://www.last.fm/music/Billie+Holiday/_/Solitude
jazz,1776600000,1777204800,Just The Two Of Us,"Grover Washington, Jr.",N/A,"https://www.last.fm/music/Grover+Washington,+Jr./_/Just+The+Two+Of+Us"
jazz,1776600000,1777204800,L-O-V-E,Nat King Cole,N/A,https://www.last.fm/music/Nat+King+Cole/_/L-O-V-E
jazz,1776600000,1777204800,I Put a Spell on You,Nina Simone,N/A,https://www.last.fm/music/Nina+Simone/_/I+Put+a+Spell+on+You
jazz,1776600000,1777204800,The Girl From Ipanema,Stan Getz,N/A,https://www.last.fm/music/Stan+Getz/_/The+Girl+From+Ipanema
jazz,1776600000,1777204800,I'll Be Seeing You,Billie Holiday,N/A,https://www.last.fm/music/Billie+Holiday/_/I%27ll+Be+Seeing+You
jazz,1776600000,1777204800,It Never Entered My Mind,Miles Davis Quintet,N/A,https://www.last.fm/music/Miles+Davis+Quintet/_/It+Never+Entered+My+Mind
jazz,1776600000,1777204800,Rehab,Amy Winehouse,N/A,https://www.last.fm/music/Amy+Winehouse/_/Rehab
jazz,1776600000,1777204800,At Last,Etta James,N/A,https://www.last.fm/music/Etta+James/_/At+Last
jazz,1776600000,1777204800,My Foolish Heart,Bill Evans Trio,N/A,https://www.last.fm/music/Bill+Evans+Trio/_/My+Foolish+Heart
jazz,1776600000,1777204800,Kiss Of Life,Sade,N/A,https://www.last.fm/music/Sade/_/Kiss+Of+Life
jazz,1776600000,1777204800,Me & Mr Jones,Amy Winehouse,N/A,https://www.last.fm/music/Amy+Winehouse/_/Me+&+Mr+Jones
jazz,1776600000,1777204800,Sunrise,Norah Jones,N/A,https://www.last.fm/music/Norah+Jones/_/Sunrise
jazz,1776600000,1777204800,Moanin',Art Blakey & The Jazz Messengers,N/A,https://www.last.fm/music/Art+Blakey+&+The+Jazz+Messengers/_/Moanin%27
jazz,1776600000,1777204800,Corcovado (Quiet Nights Of Quiet Stars),Stan Getz,N/A,https://www.last.fm/music/Stan+Getz/_/Corcovado+(Quiet+Nights+Of+Quiet+Stars)
jazz,1776600000,1777204800,That Old Feeling,Chet Baker,N/A,https://www.last.fm/music/Chet+Baker/_/That+Old+Feeling
jazz,1776600000,1777204800,Blue Moon,Billie Holiday,N/A,https://www.last.fm/music/Billie+Holiday/_/Blue+Moon
jazz,1776600000,1777204800,Love Is a Losing Game,Amy Winehouse,N/A,https://www.last.fm/music/Amy+Winehouse/_/Love+Is+a+Losing+Game
jazz,1776600000,1777204800,The Sweetest Taboo,Sade,N/A,https://www.last.fm/music/Sade/_/The+Sweetest+Taboo
jazz,1776600000,1777204800,Stronger Than Me,Amy Winehouse,N/A,https://www.last.fm/music/Amy+Winehouse/_/Stronger+Than+Me
jazz,1776600000,1777204800,Misty,Erroll Garner,N/A,https://www.last.fm/music/Erroll+Garner/_/Misty
jazz,1776600000,1777204800,Life in a Glasshouse,Radiohead,N/A,https://www.last.fm/music/Radiohead/_/Life+in+a+Glasshouse
jazz,1776600000,1777204800,Watermelon Man,Herbie Hancock,N/A,https://www.last.fm/music/Herbie+Hancock/_/Watermelon+Man
jazz,1776600000,1777204800,Fly Me to the Moon (In Other Words),Frank Sinatra,N/A,https://www.last.fm/music/Frank+Sinatra/_/Fly+Me+to+the+Moon+(In+Other+Words)
jazz,1776600000,1777204800,It's Easy To Remember,John Coltrane Quartet,N/A,https://www.last.fm/music/John+Coltrane+Quartet/_/It%27s+Easy+To+Remember
jazz,1776600000,1777204800,Say It (Over And Over Again),John Coltrane Quartet,N/A,https://www.last.fm/music/John+Coltrane+Quartet/_/Say+It+(Over+And+Over+Again)
jazz,1776600000,1777204800,Time Moves Slow,BADBADNOTGOOD,N/A,https://www.last.fm/music/BADBADNOTGOOD/_/Time+Moves+Slow
jazz,1776600000,1777204800,I Don't Want to Set the World on Fire,The Ink Spots,N/A,https://www.last.fm/music/The+Ink+Spots/_/I+Don%27t+Want+to+Set+the+World+on+Fire
jazz,1776600000,1777204800,It's Oh So Quiet,Björk,N/A,https://www.last.fm/music/Bj%C3%B6rk/_/It%27s+Oh+So+Quiet
jazz,1776600000,1777204800,Goodbye Pork Pie Hat,Charles Mingus,N/A,https://www.last.fm/music/Charles+Mingus/_/Goodbye+Pork+Pie+Hat
jazz,1776600000,1777204800,Beyond the Sea,Bobby Darin,N/A,https://www.last.fm/music/Bobby+Darin/_/Beyond+the+Sea
jazz,1776600000,1777204800,He Can Only Hold Her,Amy Winehouse,N/A,https://www.last.fm/music/Amy+Winehouse/_/He+Can+Only+Hold+Her
jazz,1776600000,1777204800,Come Away with Me,Norah Jones,N/A,https://www.last.fm/music/Norah+Jones/_/Come+Away+with+Me
jazz,1776600000,1777204800,Unforgettable,Nat King Cole,N/A,https://www.last.fm/music/Nat+King+Cole/_/Unforgettable
jazz,1776600000,1777204800,I'm in the Mood for Love,Julie London,N/A,https://www.last.fm/music/Julie+London/_/I%27m+in+the+Mood+for+Love
jazz,1776600000,1777204800,Last Train Home,Pat Metheny Group,N/A,https://www.last.fm/music/Pat+Metheny+Group/_/Last+Train+Home
jazz,1776600000,1777204800,I've Got A Crush On You,Ella Fitzgerald,N/A,https://www.last.fm/music/Ella+Fitzgerald/_/I%27ve+Got+A+Crush+On+You
jazz,1776600000,1777204800,My Favorite Things,John Coltrane,N/A,https://www.last.fm/music/John+Coltrane/_/My+Favorite+Things
jazz,1776600000,1777204800,Is It a Crime,Sade,N/A,https://www.last.fm/music/Sade/_/Is+It+a+Crime
jazz,1776600000,1777204800,'Round Midnight,Thelonious Monk,N/A,https://www.last.fm/music/Thelonious+Monk/_/%27Round+Midnight
jazz,1776600000,1777204800,No Ordinary Love,Sade,N/A,https://www.last.fm/music/Sade/_/No+Ordinary+Love
jazz,1776600000,1777204800,Fever,Peggy Lee,N/A,https://www.last.fm/music/Peggy+Lee/_/Fever
jazz,1776600000,1777204800,Tar Baby,Sade,N/A,https://www.last.fm/music/Sade/_/Tar+Baby
jazz,1776600000,1777204800,My Funny Valentine,Frank Sinatra,N/A,https://www.last.fm/music/Frank+Sinatra/_/My+Funny+Valentine
jazz,1776600000,1777204800,My Little Brown Book,Duke Ellington,N/A,https://www.last.fm/music/Duke+Ellington/_/My+Little+Brown+Book
jazz,1776600000,1777204800,Cheek to Cheek,Ella Fitzgerald,N/A,https://www.last.fm/music/Ella+Fitzgerald/_/Cheek+to+Cheek
jazz,1776600000,1777204800,Somethin' Stupid,Frank Sinatra,N/A,https://www.last.fm/music/Frank+Sinatra/_/Somethin%27+Stupid
jazz,1776600000,1777204800,(I Love You) for Sentimental Reasons,Nat King Cole,N/A,https://www.last.fm/music/Nat+King+Cole/_/(I+Love+You)+for+Sentimental+Reasons
jazz,1776600000,1777204800,Moon Dreams,Miles Davis,N/A,https://www.last.fm/music/Miles+Davis/_/Moon+Dreams
jazz,1776600000,1777204800,Dream a Little Dream of Me,Ella Fitzgerald,N/A,https://www.last.fm/music/Ella+Fitzgerald/_/Dream+a+Little+Dream+of+Me
jazz,1776600000,1777204800,Summertime,Ella Fitzgerald,N/A,https://www.last.fm/music/Ella+Fitzgerald/_/Summertime
jazz,1776600000,1777204800,Winter Ahead (with PARK HYO SHIN),V,N/A,https://www.last.fm/music/V/_/Winter+Ahead+(with+PARK+HYO+SHIN)
jazz,1776600000,1777204800,Cry Me a River,Julie London,N/A,https://www.last.fm/music/Julie+London/_/Cry+Me+a+River
jazz,1776600000,1777204800,We'll Meet Again,Vera Lynn,N/A,https://www.last.fm/music/Vera+Lynn/_/We%27ll+Meet+Again
jazz,1776600000,1777204800,Sinnerman,Nina Simone,N/A,https://www.last.fm/music/Nina+Simone/_/Sinnerman
jazz,1776600000,1777204800,Fly Me to the Moon,Frank Sinatra,N/A,https://www.last.fm/music/Frank+Sinatra/_/Fly+Me+to+the+Moon
jazz,1776600000,1777204800,Jezebel,Sade,N/A,https://www.last.fm/music/Sade/_/Jezebel
jazz,1776600000,1777204800,Blue Train,John Coltrane,N/A,https://www.last.fm/music/John+Coltrane/_/Blue+Train
jazz,1776600000,1777204800,The Way You Look Tonight,Frank Sinatra,N/A,https://www.last.fm/music/Frank+Sinatra/_/The+Way+You+Look+Tonight
jazz,1776600000,1777204800,Let's Get Lost,Chet Baker,N/A,https://www.last.fm/music/Chet+Baker/_/Let%27s+Get+Lost
jazz,1776600000,1777204800,Fuck Me Pumps,Amy Winehouse,N/A,https://www.last.fm/music/Amy+Winehouse/_/Fuck+Me+Pumps
jazz,1776600000,1777204800,Misty,Sarah Vaughan,N/A,https://www.last.fm/music/Sarah+Vaughan/_/Misty
jazz,1776600000,1777204800,There Will Never Be Another You,Lester Young,N/A,https://www.last.fm/music/Lester+Young/_/There+Will+Never+Be+Another+You
jazz,1776600000,1777204800,My Ideal,Chet Baker,N/A,https://www.last.fm/music/Chet+Baker/_/My+Ideal
jazz,1776600000,1777204800,Tears Dry (Original Version),Amy Winehouse,N/A,https://www.last.fm/music/Amy+Winehouse/_/Tears+Dry+(Original+Version)
jazz,1776600000,1777204800,Mystic Brew,Ronnie Foster,N/A,https://www.last.fm/music/Ronnie+Foster/_/Mystic+Brew
jazz,1776600000,1777204800,Misty,Ella Fitzgerald,N/A,https://www.last.fm/music/Ella+Fitzgerald/_/Misty
jazz,1776600000,1777204800,Too Young To Go Steady,John Coltrane Quartet,N/A,https://www.last.fm/music/John+Coltrane+Quartet/_/Too+Young+To+Go+Steady
jazz,1776600000,1777204800,I Wish I Knew How It Would Feel to Be Free,Nina Simone,N/A,https://www.last.fm/music/Nina+Simone/_/I+Wish+I+Knew+How+It+Would+Feel+to+Be+Free
jazz,1776600000,1777204800,Cherish the Day,Sade,N/A,https://www.last.fm/music/Sade/_/Cherish+the+Day
jazz,1776600000,1777204800,Don't Let Me Be Misunderstood,Nina Simone,N/A,https://www.last.fm/music/Nina+Simone/_/Don%27t+Let+Me+Be+Misunderstood
jazz,1776600000,1777204800,All Of Me,Billie Holiday,N/A,https://www.last.fm/music/Billie+Holiday/_/All+Of+Me
jazz,1776600000,1777204800,Stolen Moments,Oliver Nelson,N/A,https://www.last.fm/music/Oliver+Nelson/_/Stolen+Moments
jazz,1776600000,1777204800,Moon Love,Chet Baker,N/A,https://www.last.fm/music/Chet+Baker/_/Moon+Love
jazz,1776600000,1777204800,Everything Happens to Me,Chet Baker,N/A,https://www.last.fm/music/Chet+Baker/_/Everything+Happens+to+Me
jazz,1776600000,1777204800,What Am I to You?,Norah Jones,N/A,https://www.last.fm/music/Norah+Jones/_/What+Am+I+to+You%3F
jazz,1776600000,1777204800,Summertime,Charlie Parker,N/A,https://www.last.fm/music/Charlie+Parker/_/Summertime
jazz,1776600000,1777204800,This Will Be (An Everlasting Love),Natalie Cole,N/A,https://www.last.fm/music/Natalie+Cole/_/This+Will+Be+(An+Everlasting+Love)
